INDEX	HIDE	ZORDER	SCALE	ROTATION	CLASS	TPRIORITY	SWALLOW	SYSLANGID	FSYLEID	FSIZE	COLOR-R	COLOR-G	COLOR-B	COLOR-ALPHA	FILE1	FILE2	FILE3	WIDTH	HEIGHT	ANCHOR-X	ANCHOR-Y	POS-X	POS-Y	IP5-POS-X	IP5-POS-Y	IPAD-POS-X	IPAD-POS-Y	ANDROID-POS-X	ANDROID-POS-Y	ANDROID16_10-POS-X	ANDROID16_10-POS-Y	SOUNDID	OTHERS
0	0	0	1	0	CCSprite	0	1	0	0	0	0	0	0	0	resource/image/newpublic/name_box2.png	0	0	0	0	0	0.5	160	530	160	530	160	530	160	530	160	530	-1	武力反抗背景
1	0	0	1	0	CCLabelTTF	0	1	952	64	0	0	0	0	0	0	0	0	0	0	0	0.5	230	530	230	530	230	530	230	530	230	530	-1	武力反抗字
2	0	0	1	0	CCSprite	0	1	0	0	0	0	0	0	0	resource/image/nuli/touxianglan_huangsejianbian.png	0	0	0	0	0	0	80	395	80	395	80	395	80	395	80	395	-1	主人背景
3	1	2	0.77	0	DTHeroIcon	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	160	444	160	444	160	444	160	444	160	444	-1	主人头像
4	0	1	1	0	CCLabelTTF	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	210	460	210	460	210	460	210	460	210	460	-1	主人名字
5	0	1	1	0	CCLabelTTF	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	213	435	213	435	213	435	213	435	213	435	-1	主人等级
6	0	1	1	0	CCLabelTTF	0	1	527	4	0	0	0	0	0	0	0	0	0	0	0	0	210	410	210	410	210	410	210	410	210	410	-1	主人战力
7	0	1	1	0	CCLabelTTF	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	270	410	270	410	270	410	270	410	270	410	-1	主人战力值
8	0	1	1	0	CMenuItemSprite	0	1	0	0	0	0	0	0	0	resource/image/newpublic/button_2.png	resource/image/newpublic/button_2_l.png	resource/image/newpublic/button_2_g.png	0	0	0.5	0.5	428	450	428	450	428	450	428	450	428	450	-1	反抗主人按钮
9	0	2	1	0	CCLabelTTF	0	1	954	42	0	0	0	0	0	0	0	0	0	0	0.5	0.5	428	450	428	450	428	450	428	450	428	450	-1	反抗字
10	0	1	1	0	CMenuItemSprite	0	1	0	0	0	0	0	0	0	resource/image/nuli/qiujiu_up.png	resource/image/nuli/qiujiu_down.png	0	0	0	0.5	0.5	270	300	270	300	270	300	270	300	270	300	-1	求助好友
11	0	1	1	0	CCScale9Sprite	0	1	0	0	0	0	0	0	0	resource/image/nuli/fengexian_shu_nulijiemian.png	0	0	5	360	0	0	512	170	512	170	512	170	512	170	512	170	-1	竖线
12	0	0	1	0	CCSprite	0	1	0	0	0	0	0	0	0	resource/image/newpublic/name_box2.png	0	0	0	0	0	0.5	620	530	620	530	620	530	620	530	620	530	-1	贿赂背景
13	0	0	1	0	CCLabelTTF	0	1	953	64	0	0	0	0	0	0	0	0	0	0	0	0.5	710	530	710	530	710	530	710	530	710	530	-1	贿赂字
14	0	0	1	0	CCSprite	0	1	0	0	0	0	0	0	0	resource/image/nuli/touxianglan_huangsejianbian.png	0	0	0	0	0	0	530	395	530	395	530	395	530	395	530	395	-1	看守背景
15	1	2	0.77	0	DTHeroIcon	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	610	444	610	444	610	444	610	444	610	444	-1	看守头像
16	0	2	1	0	CCLabelTTF	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	660	460	660	460	660	460	660	460	660	460	-1	看守名字
17	0	2	1	0	CCLabelTTF	0	1	643	4	0	0	0	0	0	0	0	0	0	0	0	0	660	410	660	410	660	410	660	410	660	410	-1	看守价格
18	0	2	1	0	CCLabelTTF	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	720	410	720	410	720	410	720	410	720	410	-1	看守价格值
19	0	1	1	0	CCSprite	0	1	0	0	0	0	0	0	0	resource/image/newpublic/jinbi_icon_b.png	0	0	0	0	0	0	780	400	780	400	780	400	780	400	780	400	-1	金币图标
20	0	1	1	0	CMenuItemSprite	0	1	0	0	0	0	0	0	0	resource/image/newpublic/button_2.png	resource/image/newpublic/button_2_l.png	resource/image/newpublic/button_2_g.png	0	0	0.5	0.5	878	450	878	450	878	450	878	450	878	450	-1	贿赂按钮
21	0	2	1	0	CCLabelTTF	0	1	955	42	0	0	0	0	0	0	0	0	0	0	0.5	0.5	878	450	878	450	878	450	878	450	878	450	-1	贿赂字
